document_id,ticker,company,form_type,filing_date,source,characters,chunks,source_url
finder_0373c9f4,0373c9f4,0373c9f4,benchmark-evidence,,benchmark-evidence,4332,2,
finder_20761c72,20761c72,20761c72,benchmark-evidence,,benchmark-evidence,1465,1,
finder_7adf2689,7adf2689,7adf2689,benchmark-evidence,,benchmark-evidence,5392,3,
finder_cbb8417a,cbb8417a,cbb8417a,benchmark-evidence,,benchmark-evidence,981,1,
finder_60f0a0a9,60f0a0a9,60f0a0a9,benchmark-evidence,,benchmark-evidence,3400,2,
finder_b9fed6e2,b9fed6e2,b9fed6e2,benchmark-evidence,,benchmark-evidence,641,1,
finder_6403fc68,6403fc68,6403fc68,benchmark-evidence,,benchmark-evidence,604,1,
finder_1a93cc03,1a93cc03,1a93cc03,benchmark-evidence,,benchmark-evidence,252,1,
finder_a957a253,a957a253,a957a253,benchmark-evidence,,benchmark-evidence,2738,2,
finder_b135183a,b135183a,b135183a,benchmark-evidence,,benchmark-evidence,2251,1,
finder_fbdeab72,fbdeab72,fbdeab72,benchmark-evidence,,benchmark-evidence,2292,2,
finder_bc4da0cc,bc4da0cc,bc4da0cc,benchmark-evidence,,benchmark-evidence,10740,5,
finder_3d706227,3d706227,3d706227,benchmark-evidence,,benchmark-evidence,668,1,
finder_a7955e32,a7955e32,a7955e32,benchmark-evidence,,benchmark-evidence,6820,4,
finder_a9475e35,a9475e35,a9475e35,benchmark-evidence,,benchmark-evidence,2476,1,
finder_8f62cc27,8f62cc27,8f62cc27,benchmark-evidence,,benchmark-evidence,4692,3,
finder_5247d46e,5247d46e,5247d46e,benchmark-evidence,,benchmark-evidence,1543,1,
finder_f07fc22c,f07fc22c,f07fc22c,benchmark-evidence,,benchmark-evidence,961,1,
finder_d3be5e48,d3be5e48,d3be5e48,benchmark-evidence,,benchmark-evidence,2612,2,
finder_fecc9c0c,fecc9c0c,fecc9c0c,benchmark-evidence,,benchmark-evidence,793,1,
finder_6242fce4,6242fce4,6242fce4,benchmark-evidence,,benchmark-evidence,473,1,
finder_b7bcc30c,b7bcc30c,b7bcc30c,benchmark-evidence,,benchmark-evidence,804,1,
finder_32dae464,32dae464,32dae464,benchmark-evidence,,benchmark-evidence,10406,5,
finder_8f96e79a,8f96e79a,8f96e79a,benchmark-evidence,,benchmark-evidence,1218,1,
finder_80d514c3,80d514c3,80d514c3,benchmark-evidence,,benchmark-evidence,7570,4,
finder_d013f300,d013f300,d013f300,benchmark-evidence,,benchmark-evidence,2437,2,
finder_ea66abaa,ea66abaa,ea66abaa,benchmark-evidence,,benchmark-evidence,736,1,
finder_31184bc1,31184bc1,31184bc1,benchmark-evidence,,benchmark-evidence,736,1,
finder_c4a618c4,c4a618c4,c4a618c4,benchmark-evidence,,benchmark-evidence,1638,1,
finder_f4d9cb7d,f4d9cb7d,f4d9cb7d,benchmark-evidence,,benchmark-evidence,1063,1,
finder_b8c22407,b8c22407,b8c22407,benchmark-evidence,,benchmark-evidence,1485,1,
finder_ba09b711,ba09b711,ba09b711,benchmark-evidence,,benchmark-evidence,589,1,
finder_25a6355c,25a6355c,25a6355c,benchmark-evidence,,benchmark-evidence,1080,1,
finder_c593f878,c593f878,c593f878,benchmark-evidence,,benchmark-evidence,12188,6,
finder_b5cc8281,b5cc8281,b5cc8281,benchmark-evidence,,benchmark-evidence,933,1,
finder_5b700c26,5b700c26,5b700c26,benchmark-evidence,,benchmark-evidence,1605,1,
finder_31cc53ab,31cc53ab,31cc53ab,benchmark-evidence,,benchmark-evidence,1752,1,
finder_f6dfc79c,f6dfc79c,f6dfc79c,benchmark-evidence,,benchmark-evidence,5744,3,
finder_5cb989d0,5cb989d0,5cb989d0,benchmark-evidence,,benchmark-evidence,698,1,
finder_5c368887,5c368887,5c368887,benchmark-evidence,,benchmark-evidence,1724,1,
finder_0e783bd2,0e783bd2,0e783bd2,benchmark-evidence,,benchmark-evidence,2541,2,
finder_6a8867e8,6a8867e8,6a8867e8,benchmark-evidence,,benchmark-evidence,1347,1,
finder_1d9a86b7,1d9a86b7,1d9a86b7,benchmark-evidence,,benchmark-evidence,374,1,
finder_85782e96,85782e96,85782e96,benchmark-evidence,,benchmark-evidence,6391,3,
finder_17bb7075,17bb7075,17bb7075,benchmark-evidence,,benchmark-evidence,2646,2,
finder_da2822c4,da2822c4,da2822c4,benchmark-evidence,,benchmark-evidence,2273,1,
finder_3ef973c0,3ef973c0,3ef973c0,benchmark-evidence,,benchmark-evidence,2891,2,
finder_7dd107bd,7dd107bd,7dd107bd,benchmark-evidence,,benchmark-evidence,4761,3,
finder_e1e504ba,e1e504ba,e1e504ba,benchmark-evidence,,benchmark-evidence,2981,2,
finder_c1e95d88,c1e95d88,c1e95d88,benchmark-evidence,,benchmark-evidence,2845,2,
finder_1943dd36,1943dd36,1943dd36,benchmark-evidence,,benchmark-evidence,2323,1,
finder_7ea76b0b,7ea76b0b,7ea76b0b,benchmark-evidence,,benchmark-evidence,1881,1,
finder_b63774a6,b63774a6,b63774a6,benchmark-evidence,,benchmark-evidence,617,1,
finder_c87bf5e6,c87bf5e6,c87bf5e6,benchmark-evidence,,benchmark-evidence,1866,1,
finder_35c29956,35c29956,35c29956,benchmark-evidence,,benchmark-evidence,7121,4,
finder_a8d9d8f9,a8d9d8f9,a8d9d8f9,benchmark-evidence,,benchmark-evidence,1236,1,
finder_d2c61ebe,d2c61ebe,d2c61ebe,benchmark-evidence,,benchmark-evidence,11910,6,
finder_4421cd61,4421cd61,4421cd61,benchmark-evidence,,benchmark-evidence,802,1,
finder_327cc151,327cc151,327cc151,benchmark-evidence,,benchmark-evidence,5405,3,
finder_f265a511,f265a511,f265a511,benchmark-evidence,,benchmark-evidence,2037,1,
finder_13ce82c5,13ce82c5,13ce82c5,benchmark-evidence,,benchmark-evidence,6629,4,
finder_9372f314,9372f314,9372f314,benchmark-evidence,,benchmark-evidence,2825,2,
finder_a981ed0a,a981ed0a,a981ed0a,benchmark-evidence,,benchmark-evidence,1893,1,
finder_72397c9c,72397c9c,72397c9c,benchmark-evidence,,benchmark-evidence,370,1,
finder_79713bb8,79713bb8,79713bb8,benchmark-evidence,,benchmark-evidence,361,1,
finder_84367e92,84367e92,84367e92,benchmark-evidence,,benchmark-evidence,7425,4,
finder_e0ab2c1c,e0ab2c1c,e0ab2c1c,benchmark-evidence,,benchmark-evidence,3333,2,
finder_4bc25f0f,4bc25f0f,4bc25f0f,benchmark-evidence,,benchmark-evidence,1013,1,
finder_9ea352c4,9ea352c4,9ea352c4,benchmark-evidence,,benchmark-evidence,1308,1,
finder_02b54a46,02b54a46,02b54a46,benchmark-evidence,,benchmark-evidence,7454,4,
finder_ac04cb74,ac04cb74,ac04cb74,benchmark-evidence,,benchmark-evidence,1893,1,
finder_9629bc4b,9629bc4b,9629bc4b,benchmark-evidence,,benchmark-evidence,3042,2,
finder_50870904,50870904,50870904,benchmark-evidence,,benchmark-evidence,314,1,
finder_25ebff63,25ebff63,25ebff63,benchmark-evidence,,benchmark-evidence,1211,1,
finder_5102022a,5102022a,5102022a,benchmark-evidence,,benchmark-evidence,840,1,
finder_b6e613ca,b6e613ca,b6e613ca,benchmark-evidence,,benchmark-evidence,7363,4,
finder_b68f5fc4,b68f5fc4,b68f5fc4,benchmark-evidence,,benchmark-evidence,6624,4,
finder_769d4d9b,769d4d9b,769d4d9b,benchmark-evidence,,benchmark-evidence,1557,1,
finder_c8d8e505,c8d8e505,c8d8e505,benchmark-evidence,,benchmark-evidence,4542,3,
finder_30019807,30019807,30019807,benchmark-evidence,,benchmark-evidence,15121,8,
finder_9f6feb58,9f6feb58,9f6feb58,benchmark-evidence,,benchmark-evidence,4968,3,
finder_f38cff2f,f38cff2f,f38cff2f,benchmark-evidence,,benchmark-evidence,1196,1,
finder_9ce734db,9ce734db,9ce734db,benchmark-evidence,,benchmark-evidence,8346,5,
finder_0daec318,0daec318,0daec318,benchmark-evidence,,benchmark-evidence,2096,1,
finder_afe2b486,afe2b486,afe2b486,benchmark-evidence,,benchmark-evidence,705,1,
finder_5128adb8,5128adb8,5128adb8,benchmark-evidence,,benchmark-evidence,637,1,
finder_862253ce,862253ce,862253ce,benchmark-evidence,,benchmark-evidence,4792,2,
finder_38e0b21f,38e0b21f,38e0b21f,benchmark-evidence,,benchmark-evidence,5757,3,
finder_168c4b06,168c4b06,168c4b06,benchmark-evidence,,benchmark-evidence,3408,2,
finder_37c554a2,37c554a2,37c554a2,benchmark-evidence,,benchmark-evidence,7553,4,
finder_5f74efa7,5f74efa7,5f74efa7,benchmark-evidence,,benchmark-evidence,2441,2,
finder_1568c442,1568c442,1568c442,benchmark-evidence,,benchmark-evidence,1655,1,
finder_375fc6a5,375fc6a5,375fc6a5,benchmark-evidence,,benchmark-evidence,2034,1,
finder_809d7b9a,809d7b9a,809d7b9a,benchmark-evidence,,benchmark-evidence,4782,3,
finder_96373e8a,96373e8a,96373e8a,benchmark-evidence,,benchmark-evidence,1803,1,
finder_77270f50,77270f50,77270f50,benchmark-evidence,,benchmark-evidence,974,1,
finder_6778b00e,6778b00e,6778b00e,benchmark-evidence,,benchmark-evidence,762,1,
finder_5ac4bc2c,5ac4bc2c,5ac4bc2c,benchmark-evidence,,benchmark-evidence,10553,5,
finder_bfd54af3,bfd54af3,bfd54af3,benchmark-evidence,,benchmark-evidence,1522,1,
finder_d3866026,d3866026,d3866026,benchmark-evidence,,benchmark-evidence,1909,1,
finder_81da6bcf,81da6bcf,81da6bcf,benchmark-evidence,,benchmark-evidence,2411,2,
finder_7d97976b,7d97976b,7d97976b,benchmark-evidence,,benchmark-evidence,771,1,
finder_34753eb7,34753eb7,34753eb7,benchmark-evidence,,benchmark-evidence,3330,2,
finder_f12527ac,f12527ac,f12527ac,benchmark-evidence,,benchmark-evidence,3263,2,
finder_28577d4f,28577d4f,28577d4f,benchmark-evidence,,benchmark-evidence,598,1,
finder_ec7a0e2a,ec7a0e2a,ec7a0e2a,benchmark-evidence,,benchmark-evidence,1410,1,
finder_d8e2c920,d8e2c920,d8e2c920,benchmark-evidence,,benchmark-evidence,832,1,
finder_1417a8e1,1417a8e1,1417a8e1,benchmark-evidence,,benchmark-evidence,1029,1,
finder_19ac02d4,19ac02d4,19ac02d4,benchmark-evidence,,benchmark-evidence,4106,2,
finder_1c407f3a,1c407f3a,1c407f3a,benchmark-evidence,,benchmark-evidence,2476,1,
finder_8da7fbdd,8da7fbdd,8da7fbdd,benchmark-evidence,,benchmark-evidence,3221,2,
finder_f6be1bde,f6be1bde,f6be1bde,benchmark-evidence,,benchmark-evidence,3808,2,
finder_e8b00a6c,e8b00a6c,e8b00a6c,benchmark-evidence,,benchmark-evidence,7169,4,
finder_931a4bb7,931a4bb7,931a4bb7,benchmark-evidence,,benchmark-evidence,1410,1,
finder_87536ffb,87536ffb,87536ffb,benchmark-evidence,,benchmark-evidence,1032,1,
finder_95455e96,95455e96,95455e96,benchmark-evidence,,benchmark-evidence,202,1,
finder_7e6c28fd,7e6c28fd,7e6c28fd,benchmark-evidence,,benchmark-evidence,1211,1,
finder_8271ad85,8271ad85,8271ad85,benchmark-evidence,,benchmark-evidence,622,1,
finder_38758f5a,38758f5a,38758f5a,benchmark-evidence,,benchmark-evidence,1710,1,
finder_7fd59fe6,7fd59fe6,7fd59fe6,benchmark-evidence,,benchmark-evidence,9947,5,
finder_49f441e1,49f441e1,49f441e1,benchmark-evidence,,benchmark-evidence,2030,1,
finder_30418203,30418203,30418203,benchmark-evidence,,benchmark-evidence,3867,2,
finder_061bd28a,061bd28a,061bd28a,benchmark-evidence,,benchmark-evidence,2810,2,
finder_d20600e5,d20600e5,d20600e5,benchmark-evidence,,benchmark-evidence,3234,2,
finder_1303017a,1303017a,1303017a,benchmark-evidence,,benchmark-evidence,4652,3,
finder_ab124c52,ab124c52,ab124c52,benchmark-evidence,,benchmark-evidence,342,1,
finder_58946230,58946230,58946230,benchmark-evidence,,benchmark-evidence,841,1,
finder_3b253970,3b253970,3b253970,benchmark-evidence,,benchmark-evidence,952,1,
finder_970b55da,970b55da,970b55da,benchmark-evidence,,benchmark-evidence,562,1,
finder_6ff1e2b0,6ff1e2b0,6ff1e2b0,benchmark-evidence,,benchmark-evidence,1414,1,
finder_9eb937cd,9eb937cd,9eb937cd,benchmark-evidence,,benchmark-evidence,11852,6,
finder_97f167af,97f167af,97f167af,benchmark-evidence,,benchmark-evidence,4467,2,
finder_2aa3dc07,2aa3dc07,2aa3dc07,benchmark-evidence,,benchmark-evidence,2363,1,
finder_5905ba05,5905ba05,5905ba05,benchmark-evidence,,benchmark-evidence,655,1,
finder_e2b34ab6,e2b34ab6,e2b34ab6,benchmark-evidence,,benchmark-evidence,909,1,
finder_e575336b,e575336b,e575336b,benchmark-evidence,,benchmark-evidence,1958,1,
finder_71e2b68b,71e2b68b,71e2b68b,benchmark-evidence,,benchmark-evidence,545,1,
finder_4acabd6e,4acabd6e,4acabd6e,benchmark-evidence,,benchmark-evidence,6077,3,
finder_556c3b8f,556c3b8f,556c3b8f,benchmark-evidence,,benchmark-evidence,1358,1,
finder_4552b1e8,4552b1e8,4552b1e8,benchmark-evidence,,benchmark-evidence,455,1,
finder_7d9939dc,7d9939dc,7d9939dc,benchmark-evidence,,benchmark-evidence,1754,1,
finder_55c981be,55c981be,55c981be,benchmark-evidence,,benchmark-evidence,5491,3,
finder_9962810b,9962810b,9962810b,benchmark-evidence,,benchmark-evidence,851,1,
finder_78367bc8,78367bc8,78367bc8,benchmark-evidence,,benchmark-evidence,15087,8,
finder_d0460791,d0460791,d0460791,benchmark-evidence,,benchmark-evidence,2895,2,
finder_b7af52df,b7af52df,b7af52df,benchmark-evidence,,benchmark-evidence,2543,1,
finder_10d6f768,10d6f768,10d6f768,benchmark-evidence,,benchmark-evidence,2603,2,
finder_31681971,31681971,31681971,benchmark-evidence,,benchmark-evidence,487,1,
finder_aa4ef915,aa4ef915,aa4ef915,benchmark-evidence,,benchmark-evidence,1799,1,
finder_370225a7,370225a7,370225a7,benchmark-evidence,,benchmark-evidence,1009,1,
finder_b502d1a5,b502d1a5,b502d1a5,benchmark-evidence,,benchmark-evidence,778,1,
finder_501de8dd,501de8dd,501de8dd,benchmark-evidence,,benchmark-evidence,1490,1,
finder_1672b3e6,1672b3e6,1672b3e6,benchmark-evidence,,benchmark-evidence,5839,3,
finder_164fc5f8,164fc5f8,164fc5f8,benchmark-evidence,,benchmark-evidence,3795,2,
finder_3d566001,3d566001,3d566001,benchmark-evidence,,benchmark-evidence,6549,4,
finder_8448adbf,8448adbf,8448adbf,benchmark-evidence,,benchmark-evidence,8526,5,
finder_142fb376,142fb376,142fb376,benchmark-evidence,,benchmark-evidence,9431,5,
finder_85a4141e,85a4141e,85a4141e,benchmark-evidence,,benchmark-evidence,752,1,
finder_25b69bd3,25b69bd3,25b69bd3,benchmark-evidence,,benchmark-evidence,3346,2,
finder_aeeaad52,aeeaad52,aeeaad52,benchmark-evidence,,benchmark-evidence,2120,2,
finder_4d1d7379,4d1d7379,4d1d7379,benchmark-evidence,,benchmark-evidence,1162,1,
finder_97ac788b,97ac788b,97ac788b,benchmark-evidence,,benchmark-evidence,223,1,
finder_7d794d2f,7d794d2f,7d794d2f,benchmark-evidence,,benchmark-evidence,2293,2,
finder_4b858e58,4b858e58,4b858e58,benchmark-evidence,,benchmark-evidence,5605,3,
finder_983fe7a1,983fe7a1,983fe7a1,benchmark-evidence,,benchmark-evidence,631,1,
finder_1c37f36d,1c37f36d,1c37f36d,benchmark-evidence,,benchmark-evidence,3888,2,
finder_1d1377a3,1d1377a3,1d1377a3,benchmark-evidence,,benchmark-evidence,902,1,
finder_f9294e30,f9294e30,f9294e30,benchmark-evidence,,benchmark-evidence,10716,5,
finder_620095bd,620095bd,620095bd,benchmark-evidence,,benchmark-evidence,663,1,
finder_bc4b5183,bc4b5183,bc4b5183,benchmark-evidence,,benchmark-evidence,2889,2,
finder_2711ae1b,2711ae1b,2711ae1b,benchmark-evidence,,benchmark-evidence,879,1,
finder_bf99563c,bf99563c,bf99563c,benchmark-evidence,,benchmark-evidence,1128,1,
finder_4cc0ab6a,4cc0ab6a,4cc0ab6a,benchmark-evidence,,benchmark-evidence,1692,1,
finder_ade230dd,ade230dd,ade230dd,benchmark-evidence,,benchmark-evidence,7496,4,
finder_03c79c9d,03c79c9d,03c79c9d,benchmark-evidence,,benchmark-evidence,5339,3,
finder_9618677a,9618677a,9618677a,benchmark-evidence,,benchmark-evidence,14931,8,
finder_82e77c4c,82e77c4c,82e77c4c,benchmark-evidence,,benchmark-evidence,3074,2,
finder_08924154,08924154,08924154,benchmark-evidence,,benchmark-evidence,4686,3,
finder_521debf4,521debf4,521debf4,benchmark-evidence,,benchmark-evidence,3249,2,
finder_8f52365b,8f52365b,8f52365b,benchmark-evidence,,benchmark-evidence,3033,2,
finder_1b182746,1b182746,1b182746,benchmark-evidence,,benchmark-evidence,6249,3,
finder_b74abbc1,b74abbc1,b74abbc1,benchmark-evidence,,benchmark-evidence,1477,1,
finder_03bb2a85,03bb2a85,03bb2a85,benchmark-evidence,,benchmark-evidence,573,1,
finder_d71f5d26,d71f5d26,d71f5d26,benchmark-evidence,,benchmark-evidence,1745,1,
finder_ff498046,ff498046,ff498046,benchmark-evidence,,benchmark-evidence,6554,3,
finder_166365be,166365be,166365be,benchmark-evidence,,benchmark-evidence,3500,2,
finder_81bfa15f,81bfa15f,81bfa15f,benchmark-evidence,,benchmark-evidence,11703,6,
finder_5507934d,5507934d,5507934d,benchmark-evidence,,benchmark-evidence,2166,1,
finder_5e0ba1f8,5e0ba1f8,5e0ba1f8,benchmark-evidence,,benchmark-evidence,731,1,
finder_2d3fa183,2d3fa183,2d3fa183,benchmark-evidence,,benchmark-evidence,1013,1,
finder_997d1426,997d1426,997d1426,benchmark-evidence,,benchmark-evidence,2767,2,
finder_1e963f2a,1e963f2a,1e963f2a,benchmark-evidence,,benchmark-evidence,4793,3,
finder_f0b0699e,f0b0699e,f0b0699e,benchmark-evidence,,benchmark-evidence,1528,1,
finder_87050d6b,87050d6b,87050d6b,benchmark-evidence,,benchmark-evidence,10343,5,
finder_736122a9,736122a9,736122a9,benchmark-evidence,,benchmark-evidence,927,1,
finder_155b0d36,155b0d36,155b0d36,benchmark-evidence,,benchmark-evidence,4814,2,
finder_81f24637,81f24637,81f24637,benchmark-evidence,,benchmark-evidence,650,1,
finder_87344e3d,87344e3d,87344e3d,benchmark-evidence,,benchmark-evidence,4198,2,
finder_fbb54f90,fbb54f90,fbb54f90,benchmark-evidence,,benchmark-evidence,4712,3,
finder_dc315300,dc315300,dc315300,benchmark-evidence,,benchmark-evidence,2412,2,
finder_77477719,77477719,77477719,benchmark-evidence,,benchmark-evidence,1959,1,
finder_d37c4167,d37c4167,d37c4167,benchmark-evidence,,benchmark-evidence,249,1,
finder_0098df3b,0098df3b,0098df3b,benchmark-evidence,,benchmark-evidence,931,1,
finder_3f1c27fe,3f1c27fe,3f1c27fe,benchmark-evidence,,benchmark-evidence,1867,1,
finder_95ec06a1,95ec06a1,95ec06a1,benchmark-evidence,,benchmark-evidence,4975,3,
finder_4f8c2823,4f8c2823,4f8c2823,benchmark-evidence,,benchmark-evidence,2581,2,
finder_f2269d66,f2269d66,f2269d66,benchmark-evidence,,benchmark-evidence,1009,1,
finder_9aaf2bc7,9aaf2bc7,9aaf2bc7,benchmark-evidence,,benchmark-evidence,850,1,
finder_cfd76afd,cfd76afd,cfd76afd,benchmark-evidence,,benchmark-evidence,898,1,
finder_03ae4ea2,03ae4ea2,03ae4ea2,benchmark-evidence,,benchmark-evidence,2727,2,
finder_a868f9cd,a868f9cd,a868f9cd,benchmark-evidence,,benchmark-evidence,862,1,
finder_516361c8,516361c8,516361c8,benchmark-evidence,,benchmark-evidence,1092,1,
finder_0dc1584f,0dc1584f,0dc1584f,benchmark-evidence,,benchmark-evidence,2069,1,
finder_69113c9d,69113c9d,69113c9d,benchmark-evidence,,benchmark-evidence,2443,2,
finder_9e3c932c,9e3c932c,9e3c932c,benchmark-evidence,,benchmark-evidence,1075,1,
finder_623ef61c,623ef61c,623ef61c,benchmark-evidence,,benchmark-evidence,7537,4,
finder_399416c5,399416c5,399416c5,benchmark-evidence,,benchmark-evidence,1808,1,
finder_5dfb36d6,5dfb36d6,5dfb36d6,benchmark-evidence,,benchmark-evidence,1364,1,
finder_f7208e9f,f7208e9f,f7208e9f,benchmark-evidence,,benchmark-evidence,713,1,
finder_9903af57,9903af57,9903af57,benchmark-evidence,,benchmark-evidence,12642,6,
finder_3b2e4065,3b2e4065,3b2e4065,benchmark-evidence,,benchmark-evidence,2666,2,
finder_5598afdc,5598afdc,5598afdc,benchmark-evidence,,benchmark-evidence,4317,2,
finder_d414f672,d414f672,d414f672,benchmark-evidence,,benchmark-evidence,3322,2,
finder_7ef620f0,7ef620f0,7ef620f0,benchmark-evidence,,benchmark-evidence,1844,1,
finder_879058a2,879058a2,879058a2,benchmark-evidence,,benchmark-evidence,983,1,
finder_e74ca3e7,e74ca3e7,e74ca3e7,benchmark-evidence,,benchmark-evidence,1410,1,
finder_ae2d3920,ae2d3920,ae2d3920,benchmark-evidence,,benchmark-evidence,5760,3,
finder_098c212e,098c212e,098c212e,benchmark-evidence,,benchmark-evidence,1724,1,
finder_22d52b35,22d52b35,22d52b35,benchmark-evidence,,benchmark-evidence,1304,1,
finder_fda53a3c,fda53a3c,fda53a3c,benchmark-evidence,,benchmark-evidence,1188,1,
finder_e893b538,e893b538,e893b538,benchmark-evidence,,benchmark-evidence,1697,1,
finder_d4554a58,d4554a58,d4554a58,benchmark-evidence,,benchmark-evidence,1844,1,
finder_1c47856d,1c47856d,1c47856d,benchmark-evidence,,benchmark-evidence,1731,1,
finder_41974b44,41974b44,41974b44,benchmark-evidence,,benchmark-evidence,876,1,
finder_8671e69b,8671e69b,8671e69b,benchmark-evidence,,benchmark-evidence,1180,1,
finder_a11ba734,a11ba734,a11ba734,benchmark-evidence,,benchmark-evidence,1260,1,
finder_9d9e01ef,9d9e01ef,9d9e01ef,benchmark-evidence,,benchmark-evidence,508,1,
finder_159e25ed,159e25ed,159e25ed,benchmark-evidence,,benchmark-evidence,12553,6,
finder_2d806651,2d806651,2d806651,benchmark-evidence,,benchmark-evidence,1134,1,
finder_514ec2c8,514ec2c8,514ec2c8,benchmark-evidence,,benchmark-evidence,18511,10,
finder_fe44efc0,fe44efc0,fe44efc0,benchmark-evidence,,benchmark-evidence,505,1,
finder_56bc0290,56bc0290,56bc0290,benchmark-evidence,,benchmark-evidence,4834,3,
finder_54fc7581,54fc7581,54fc7581,benchmark-evidence,,benchmark-evidence,9006,5,
finder_0c350892,0c350892,0c350892,benchmark-evidence,,benchmark-evidence,2448,2,
finder_5da21cf3,5da21cf3,5da21cf3,benchmark-evidence,,benchmark-evidence,2708,2,
finder_b0c5406b,b0c5406b,b0c5406b,benchmark-evidence,,benchmark-evidence,1606,1,
finder_c6b6a725,c6b6a725,c6b6a725,benchmark-evidence,,benchmark-evidence,357,1,
finder_24de6aad,24de6aad,24de6aad,benchmark-evidence,,benchmark-evidence,1385,1,
finder_5c385790,5c385790,5c385790,benchmark-evidence,,benchmark-evidence,9865,5,
finder_ca231f56,ca231f56,ca231f56,benchmark-evidence,,benchmark-evidence,790,1,
finder_a251f9f7,a251f9f7,a251f9f7,benchmark-evidence,,benchmark-evidence,3088,2,
finder_8166a1f6,8166a1f6,8166a1f6,benchmark-evidence,,benchmark-evidence,1448,1,
finder_20e880a2,20e880a2,20e880a2,benchmark-evidence,,benchmark-evidence,8932,5,
finder_8a7b933b,8a7b933b,8a7b933b,benchmark-evidence,,benchmark-evidence,4144,2,
finder_991e4798,991e4798,991e4798,benchmark-evidence,,benchmark-evidence,2877,2,
finder_d56adeab,d56adeab,d56adeab,benchmark-evidence,,benchmark-evidence,3838,2,
finder_f579835d,f579835d,f579835d,benchmark-evidence,,benchmark-evidence,978,1,
finder_1f201d22,1f201d22,1f201d22,benchmark-evidence,,benchmark-evidence,616,1,
finder_ba8b7b08,ba8b7b08,ba8b7b08,benchmark-evidence,,benchmark-evidence,687,1,
finder_e8d1315a,e8d1315a,e8d1315a,benchmark-evidence,,benchmark-evidence,5780,3,
finder_fe93aeca,fe93aeca,fe93aeca,benchmark-evidence,,benchmark-evidence,1531,1,
finder_1f7925e3,1f7925e3,1f7925e3,benchmark-evidence,,benchmark-evidence,17965,9,
